2022-06-02 09:02:04:INFO:Namespace(alpha=1, attn_dropout=0.1, attn_mask=True, augment_epoch=10, batch_size=512, beta=1.17, embed_dim=1024, embed_dropout=0.25, k_shot=16, layers=1, lr=0.015, num_heads=4, refine_epoch=20, refine_lr=0.01, relu_dropout=0.1, res_dropout=0.1, temperature=0.05, topK=5, train_epoch=0, transformer_alpha=1.0, transformer_beta=1.17)
2022-06-02 09:02:12:INFO:1000 classes, 7 templates
2022-06-02 09:02:17:INFO:Load data finished.
2022-06-02 09:02:17:INFO:Loading saved text features.
2022-06-02 09:02:17:INFO:Loading training image features
2022-06-02 09:02:17:INFO:start saving testing image features
2022-06-02 09:02:18:INFO:Start fintuning adapter parameters..
2022-06-02 09:02:18:INFO:Stage1: Best Testing Top 1~5 Accuracy: 0.00,0.00,0.00,0.00,0.00, at Epoch: 0
2022-06-02 09:02:18:INFO:Begin to search adapter's best alpha & beta
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.100
2022-06-02 09:02:18:INFO:New best setting, alpha: 1.00, beta: 0.10; Top-1 acc: 64.29,Top-5 acc: 88.74
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.135
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.169
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.204
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.238
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.272
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.307
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.342
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.376
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.410
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.445
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.480
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.514
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.548
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.583
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.617
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.652
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.686
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.721
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.755
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.790
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.825
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.859
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.894
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.928
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.963
2022-06-02 09:02:18:INFO:alpha:1.0, beta:0.997
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.032
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.066
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.101
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.135
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.170
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.204
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.239
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.273
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.308
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.342
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.377
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.411
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.446
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.480
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.515
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.549
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.584
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.618
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.653
2022-06-02 09:02:18:INFO:alpha:1.0, beta:1.687
2022-06-02 09:02:19:INFO:alpha:1.0, beta:1.722
2022-06-02 09:02:19:INFO:alpha:1.0, beta:1.756
2022-06-02 09:02:19:INFO:alpha:1.0, beta:1.791
2022-06-02 09:02:19:INFO:alpha:1.0, beta:1.825
2022-06-02 09:02:19:INFO:alpha:1.0, beta:1.860
2022-06-02 09:02:19:INFO:alpha:1.0, beta:1.894
2022-06-02 09:02:19:INFO:alpha:1.0, beta:1.929
2022-06-02 09:02:19:INFO:alpha:1.0, beta:1.963
2022-06-02 09:02:19:INFO:alpha:1.0, beta:1.998
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.032
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.067
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.101
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.136
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.170
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.205
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.239
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.274
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.308
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.343
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.377
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.412
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.446
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.481
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.515
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.550
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.584
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.619
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.653
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.688
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.722
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.757
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.791
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.826
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.860
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.894
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.929
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.964
2022-06-02 09:02:19:INFO:alpha:1.0, beta:2.998
2022-06-02 09:02:19:INFO:alpha:1.0, beta:3.033
2022-06-02 09:02:19:INFO:alpha:1.0, beta:3.067
2022-06-02 09:02:19:INFO:alpha:1.0, beta:3.102
2022-06-02 09:02:19:INFO:alpha:1.0, beta:3.136
2022-06-02 09:02:19:INFO:alpha:1.0, beta:3.171
2022-06-02 09:02:19:INFO:alpha:1.0, beta:3.205
2022-06-02 09:02:19:INFO:alpha:1.0, beta:3.240
2022-06-02 09:02:19:INFO:alpha:1.0, beta:3.274
2022-06-02 09:02:19:INFO:alpha:1.0, beta:3.309
2022-06-02 09:02:19:INFO:alpha:1.0, beta:3.343
2022-06-02 09:02:19:INFO:alpha:1.0, beta:3.377
2022-06-02 09:02:19:INFO:alpha:1.0, beta:3.412
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.447
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.481
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.516
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.550
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.585
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.619
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.654
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.688
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.723
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.757
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.792
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.826
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.861
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.895
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.930
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.964
2022-06-02 09:02:20:INFO:alpha:1.0, beta:3.999
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.033
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.067
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.102
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.136
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.171
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.205
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.240
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.274
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.309
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.343
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.378
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.412
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.447
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.481
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.516
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.550
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.585
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.620
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.654
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.688
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.723
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.757
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.792
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.827
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.861
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.896
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.930
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.965
2022-06-02 09:02:20:INFO:alpha:1.0, beta:4.999
2022-06-02 09:02:20:INFO:alpha:1.0, beta:5.034
2022-06-02 09:02:20:INFO:alpha:1.0, beta:5.068
2022-06-02 09:02:20:INFO:alpha:1.0, beta:5.103
2022-06-02 09:02:20:INFO:alpha:1.0, beta:5.137
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.171
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.206
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.240
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.275
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.309
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.344
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.378
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.413
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.447
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.482
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.516
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.551
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.586
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.620
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.655
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.689
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.723
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.758
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.792
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.827
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.861
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.896
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.931
2022-06-02 09:02:21:INFO:alpha:1.0, beta:5.965
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.000
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.034
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.069
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.103
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.137
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.172
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.206
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.241
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.276
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.310
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.345
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.379
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.413
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.448
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.482
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.517
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.551
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.586
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.621
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.655
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.689
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.724
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.758
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.793
2022-06-02 09:02:21:INFO:alpha:1.0, beta:6.827
2022-06-02 09:02:22:INFO:alpha:1.0, beta:6.862
2022-06-02 09:02:22:INFO:alpha:1.0, beta:6.897
2022-06-02 09:02:22:INFO:alpha:1.0, beta:6.931
2022-06-02 09:02:22:INFO:alpha:1.0, beta:6.966
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.100
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.135
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.169
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.204
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.238
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.272
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.307
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.342
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.376
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.410
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.445
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.480
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.514
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.548
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.583
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.617
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.652
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.686
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.721
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.755
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.790
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.825
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.859
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.894
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.928
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.963
2022-06-02 09:02:22:INFO:alpha:1.25, beta:0.997
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.032
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.066
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.101
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.135
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.170
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.204
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.239
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.273
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.308
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.342
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.377
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.411
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.446
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.480
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.515
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.549
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.584
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.618
2022-06-02 09:02:22:INFO:alpha:1.25, beta:1.653
2022-06-02 09:02:23:INFO:alpha:1.25, beta:1.687
2022-06-02 09:02:23:INFO:alpha:1.25, beta:1.722
2022-06-02 09:02:23:INFO:alpha:1.25, beta:1.756
2022-06-02 09:02:23:INFO:alpha:1.25, beta:1.791
2022-06-02 09:02:23:INFO:alpha:1.25, beta:1.825
2022-06-02 09:02:23:INFO:alpha:1.25, beta:1.860
2022-06-02 09:02:23:INFO:alpha:1.25, beta:1.894
2022-06-02 09:02:23:INFO:alpha:1.25, beta:1.929
2022-06-02 09:02:23:INFO:alpha:1.25, beta:1.963
2022-06-02 09:02:23:INFO:alpha:1.25, beta:1.998
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.032
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.067
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.101
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.136
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.170
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.205
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.239
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.274
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.308
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.343
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.377
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.412
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.446
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.481
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.515
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.550
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.584
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.619
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.653
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.688
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.722
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.757
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.791
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.826
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.860
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.894
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.929
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.964
2022-06-02 09:02:23:INFO:alpha:1.25, beta:2.998
2022-06-02 09:02:23:INFO:alpha:1.25, beta:3.033
2022-06-02 09:02:23:INFO:alpha:1.25, beta:3.067
2022-06-02 09:02:23:INFO:alpha:1.25, beta:3.102
2022-06-02 09:02:23:INFO:alpha:1.25, beta:3.136
2022-06-02 09:02:23:INFO:alpha:1.25, beta:3.171
2022-06-02 09:02:23:INFO:alpha:1.25, beta:3.205
2022-06-02 09:02:23:INFO:alpha:1.25, beta:3.240
